Customer_ID,Age,Employment_Status,Income_USD,Credit_Score,Total_BNPL_Active_Loans,Total_BNPL_Debt_USD,Late_Payment_History,Shopping_Category_Most_Frequent,Average_Transaction_Value_USD,Default_Risk
C08279,51,Employed,86126.0,712.0,3,748,No,Fashion,79,Low
C08280,52,Student,8688.0,670.0,0,0,No,Electronics,508,Low
C08281,21,Employed,26580.0,743.0,0,0,No,Fashion,155,Low
C08282,42,Employed,79098.0,664.0,2,96,No,Electronics,181,Low
C08283,26,Employed,78947.0,695.0,4,968,No,Electronics,540,Low
C08284,36,Unemployed,18189.0,553.0,1,128,No,Fashion,94,Low
C08285,50,Employed,51959.0,693.0,3,613,No,Fashion,174,Low
C08286,34,Employed,92525.0,755.0,2,313,Yes,Electronics,326,Low
C08287,34,Employed,52753.0,655.0,1,182,No,Travel,706,Low
C08288,20,Employed,78931.0,769.0,3,641,No,Groceries/Essentials,39,Low
C08289,19,Freelancer,15417.0,562.0,0,0,No,Travel,641,Low
C08290,19,Freelancer,47281.0,632.0,0,0,No,Electronics,212,Low
C08291,23,Student,5301.0,524.0,1,148,No,Electronics,448,Low
C08292,56,Employed,109277.0,740.0,3,485,No,Home/Furniture,487,Low
C08293,20,Employed,75550.0,637.0,0,0,Yes,Fashion,112,Low
C08294,23,Employed,74941.0,589.0,2,379,No,Home/Furniture,491,Low
C08295,53,Student,17714.0,645.0,1,128,No,Electronics,545,Low
C08296,34,Employed,66321.0,596.0,1,233,No,Fashion,83,Low
C08297,29,Employed,76473.0,668.0,2,355,Yes,Fashion,142,Low
C08298,24,Student,21717.0,610.0,1,148,Yes,Home/Furniture,504,Low
C08299,40,Employed,68916.0,728.0,7,1709,No,Fashion,42,Low
C08300,36,Employed,56167.0,733.0,3,395,No,Fashion,56,Low
C08301,44,Employed,66157.0,730.0,6,832,No,Electronics,635,Low
C08302,49,Employed,58462.0,658.0,3,640,No,Fashion,99,Low
C08303,34,Employed,37207.0,690.0,1,149,No,Fashion,106,Low
C08304,35,Freelancer,57258.0,562.0,1,127,No,Fashion,74,Low
C08305,47,Freelancer,63861.0,663.0,2,279,Yes,Electronics,624,Low
C08306,33,Freelancer,22378.0,664.0,4,901,No,Electronics,458,Medium
C08307,24,Student,16336.0,595.0,7,1132,No,Fashion,47,High
C08308,32,Employed,83332.0,714.0,2,258,No,Fashion,123,Low
C08309,20,Employed,,724.0,0,0,No,Fashion,60,Low
C08310,32,Employed,72751.0,675.0,5,713,No,Fashion,55,Low
C08311,19,Employed,66546.0,,1,240,No,Home/Furniture,299,Low
C08312,23,Employed,70705.0,679.0,2,437,No,Travel,917,Low
C08313,23,Employed,91062.0,777.0,2,419,No,Fashion,119,Low
C08314,30,Employed,87746.0,723.0,0,0,No,Fashion,80,Low
C08315,51,Employed,89759.0,663.0,3,658,No,Home/Furniture,525,Low
C08316,41,Employed,69715.0,667.0,5,650,No,Fashion,88,Low
C08317,57,Employed,93449.0,695.0,1,148,No,Fashion,54,Low
C08318,59,Employed,79556.0,769.0,0,0,No,Home/Furniture,431,Low
C08319,23,Student,12794.0,541.0,1,199,No,Electronics,630,Low
C08320,18,Freelancer,25697.0,694.0,3,272,No,Fashion,128,Low
C08321,26,Employed,107297.0,754.0,4,641,No,Travel,630,Low
C08322,44,Unemployed,5000.0,490.0,3,321,No,Electronics,689,High
C08323,30,Employed,66492.0,667.0,4,847,No,Fashion,97,Low
C08324,42,Student,13106.0,531.0,2,428,Yes,Fashion,34,Medium
C08325,27,Employed,75447.0,652.0,1,185,No,Travel,1129,Low
C08326,20,Employed,,672.0,5,493,Yes,Electronics,345,Low
C08327,36,Employed,76351.0,767.0,4,791,No,Home/Furniture,593,Low
C08328,31,Employed,85811.0,659.0,3,531,No,Travel,1063,Low
C08329,44,Employed,86893.0,680.0,5,1048,No,Fashion,149,Low
C08330,64,Employed,62802.0,692.0,0,0,No,Groceries/Essentials,56,Low
C08331,57,Employed,136662.0,711.0,2,365,No,Travel,699,Low
C08332,27,Employed,87693.0,628.0,2,279,No,Fashion,136,Low
C08333,19,Student,14977.0,545.0,1,145,Yes,Fashion,139,Low
C08334,26,Employed,83082.0,809.0,0,0,No,Fashion,193,Low
C08335,54,Freelancer,34363.0,687.0,4,652,No,Home/Furniture,289,Low
C08336,31,Unemployed,23820.0,506.0,10,1723,Yes,Travel,933,High
C08337,19,Employed,71404.0,756.0,1,124,No,Fashion,75,Low
C08338,64,Employed,58291.0,676.0,3,740,No,Fashion,153,Low
C08339,25,Employed,90478.0,733.0,5,1041,No,Electronics,98,Low
C08340,49,Student,5000.0,455.0,1,175,Yes,Home/Furniture,301,Medium
C08341,40,Employed,77429.0,722.0,3,405,No,Fashion,62,Low
C08342,19,Freelancer,92586.0,666.0,1,93,No,Electronics,313,Low
C08343,30,Student,12181.0,591.0,2,344,No,Electronics,572,Low
C08344,56,Student,10907.0,544.0,1,171,Yes,Fashion,130,Low
C08345,28,Student,13631.0,617.0,2,154,Yes,Home/Furniture,173,Low
C08346,22,Employed,67402.0,721.0,1,112,No,Travel,905,Low
C08347,35,Unemployed,5000.0,566.0,0,0,No,Electronics,425,Low
C08348,19,Employed,82349.0,643.0,1,114,No,Electronics,817,Low
C08349,54,Unemployed,16110.0,630.0,0,0,Yes,Electronics,442,Low
C08350,49,Employed,55086.0,801.0,1,83,No,Travel,612,Low
C08351,31,Student,6328.0,611.0,1,157,No,Electronics,566,Low
C08352,20,Employed,68418.0,680.0,0,0,No,Electronics,511,Low
C08353,19,Employed,69097.0,746.0,1,115,No,Travel,670,Low
C08354,25,Student,10269.0,602.0,0,0,No,Electronics,548,Low
C08355,38,Student,17190.0,718.0,4,696,No,Electronics,333,Low
C08356,18,Freelancer,19719.0,679.0,2,184,No,Fashion,115,Low
C08357,21,Employed,54316.0,639.0,1,133,No,Electronics,425,Low
C08358,24,Freelancer,57632.0,755.0,2,223,No,Fashion,188,Low
C08359,42,Employed,66828.0,678.0,2,448,No,Fashion,78,Low
C08360,20,Employed,61584.0,656.0,1,86,No,Fashion,66,Low
C08361,32,Student,13813.0,609.0,1,149,Yes,Travel,1142,Low
C08362,27,Student,17146.0,589.0,1,161,No,Electronics,344,Low
C08363,20,Employed,84398.0,708.0,2,220,No,Electronics,606,Low
C08364,48,Freelancer,53328.0,666.0,1,179,No,Travel,1234,Low
C08365,19,Employed,69042.0,663.0,8,806,No,Fashion,136,Low
C08366,27,Employed,48662.0,559.0,2,287,No,Fashion,98,Low
C08367,56,Freelancer,55915.0,601.0,1,175,Yes,Groceries/Essentials,58,Low
C08368,18,Employed,81124.0,755.0,8,1137,No,Travel,623,Low
C08369,18,Employed,91152.0,628.0,0,0,Yes,Electronics,525,Low
C08370,22,Freelancer,62677.0,645.0,6,1117,Yes,Fashion,109,Low
C08371,34,Student,9910.0,564.0,2,380,Yes,Fashion,125,Medium
C08372,23,Employed,67104.0,783.0,3,607,Yes,Electronics,569,Low
C08373,22,Unemployed,8379.0,538.0,2,389,Yes,Fashion,130,High
C08374,56,Employed,74674.0,737.0,1,260,No,Fashion,158,Low
C08375,19,Employed,66813.0,745.0,3,561,No,Fashion,108,Low
C08376,51,Student,13559.0,653.0,1,160,No,Electronics,291,Low
C08377,31,Employed,37359.0,602.0,2,312,No,Fashion,116,Low
C08378,28,Employed,59026.0,811.0,2,138,No,Fashion,168,Low
C08379,35,Student,17418.0,572.0,6,2003,Yes,Fashion,87,High
C08380,21,Employed,27830.0,686.0,0,0,Yes,Fashion,128,Low
C08381,18,Employed,89966.0,711.0,2,311,No,Travel,911,Low
C08382,26,Employed,67252.0,686.0,3,722,No,Fashion,68,Low
C08383,36,Student,7449.0,557.0,5,211,Yes,Groceries/Essentials,30,Medium
C08384,26,Employed,47738.0,655.0,0,0,No,Electronics,605,Low
C08385,19,Employed,93596.0,744.0,2,266,No,Fashion,133,Low
C08386,20,Student,18990.0,529.0,1,205,No,Fashion,89,Low
C08387,21,Employed,100247.0,650.0,5,1010,No,Fashion,110,Low
C08388,34,Unemployed,5000.0,479.0,3,402,Yes,Fashion,110,High
C08389,18,Freelancer,38244.0,583.0,0,0,Yes,Electronics,548,Low
C08390,23,Student,5575.0,651.0,2,189,No,Electronics,694,Low
C08391,49,Employed,92545.0,675.0,1,181,No,Travel,873,Low
C08392,39,Employed,66338.0,693.0,7,905,Yes,Electronics,308,Low
C08393,26,Student,17204.0,624.0,3,482,Yes,Fashion,91,Low
C08394,23,Freelancer,51237.0,683.0,2,302,No,Electronics,187,Low
C08395,31,Employed,79593.0,696.0,2,384,No,Electronics,666,Low
C08396,36,Employed,75207.0,723.0,3,353,No,Fashion,112,Low
C08397,23,Employed,59965.0,685.0,1,244,No,Fashion,141,Low
C08398,32,Student,19433.0,604.0,3,363,Yes,Fashion,169,Medium
C08399,44,Employed,48697.0,660.0,3,658,No,Travel,895,Low
C08400,39,Freelancer,15765.0,670.0,3,574,No,Electronics,327,Low
C08401,33,Employed,95910.0,754.0,1,178,No,Fashion,40,Low
C08402,23,Employed,87217.0,683.0,2,417,No,Fashion,137,Low
C08403,43,Employed,51248.0,667.0,2,413,No,Fashion,189,Low
C08404,30,Freelancer,48676.0,633.0,1,117,No,Travel,802,Low
C08405,53,Employed,58934.0,765.0,1,162,No,Groceries/Essentials,68,Low
C08406,26,Employed,41391.0,698.0,3,466,Yes,Fashion,145,Low
C08407,43,Unemployed,9133.0,454.0,0,0,Yes,Electronics,559,Low
C08408,30,Freelancer,60642.0,660.0,1,190,No,Fashion,67,Low
C08409,59,Employed,84197.0,748.0,2,222,No,Electronics,381,Low
C08410,48,Employed,45600.0,701.0,2,294,No,Home/Furniture,560,Low
C08411,41,Student,16455.0,,2,377,No,Groceries/Essentials,76,Low
C08412,27,Employed,74426.0,650.0,1,55,No,Fashion,139,Low
C08413,19,Student,22627.0,620.0,1,110,No,Fashion,95,Low
C08414,45,Employed,80987.0,734.0,1,165,No,Fashion,85,Low
C08415,19,Unemployed,21979.0,455.0,2,553,No,Electronics,279,Low
C08416,44,Employed,91560.0,681.0,3,335,Yes,Home/Furniture,524,Low
C08417,29,Employed,78065.0,738.0,8,855,No,Electronics,405,Low
C08418,52,Employed,49470.0,597.0,1,124,Yes,Fashion,123,Low
C08419,54,Employed,59588.0,705.0,3,126,No,Fashion,73,Low
C08420,32,Employed,93006.0,692.0,2,472,No,Groceries/Essentials,45,Low
C08421,55,Unemployed,10992.0,563.0,4,239,No,Electronics,393,Low
C08422,27,Employed,104132.0,669.0,3,458,No,Home/Furniture,312,Low
C08423,35,Unemployed,7906.0,569.0,1,100,No,Groceries/Essentials,54,Low
C08424,22,Student,23105.0,572.0,7,1268,Yes,Fashion,61,High
C08425,27,Unemployed,5000.0,658.0,1,39,No,Electronics,442,Low
C08426,49,Employed,82408.0,,0,0,No,Electronics,357,Low
C08427,49,Student,18973.0,513.0,0,0,Yes,Groceries/Essentials,58,Low
C08428,58,Employed,82512.0,643.0,1,129,Yes,Fashion,69,Low
C08429,31,Employed,76749.0,724.0,4,634,No,Fashion,75,Low
C08430,27,Employed,100632.0,698.0,2,132,No,Fashion,88,Low
C08431,33,Freelancer,31329.0,556.0,2,195,No,Home/Furniture,314,Low
C08432,29,Employed,89094.0,763.0,1,179,Yes,Travel,570,Low
C08433,20,Employed,73474.0,675.0,2,121,No,Electronics,707,Low
C08434,54,Student,19690.0,449.0,2,374,Yes,Electronics,635,Low
C08435,49,Employed,,649.0,1,125,Yes,Fashion,124,Low
C08436,18,Employed,101082.0,687.0,4,587,No,Groceries/Essentials,62,Low
C08437,22,Employed,60340.0,759.0,1,116,No,Home/Furniture,395,Low
C08438,54,Freelancer,5000.0,592.0,4,463,No,Fashion,61,High
C08439,34,Employed,38455.0,759.0,2,344,No,Fashion,43,Low
C08440,41,Employed,75671.0,692.0,7,1091,No,Electronics,503,Low
C08441,25,Student,17327.0,479.0,1,93,Yes,Fashion,190,Low
C08442,44,Employed,73880.0,585.0,5,1078,No,Fashion,68,Low
C08443,20,Employed,58430.0,743.0,3,398,No,Fashion,91,Low
C08444,43,Employed,42589.0,694.0,4,832,No,Fashion,133,Low
C08445,19,Freelancer,66697.0,522.0,4,489,Yes,Fashion,143,Medium
C08446,60,Employed,65146.0,656.0,0,0,Yes,Home/Furniture,433,Low
C08447,24,Employed,61640.0,692.0,5,763,No,Fashion,67,Low
C08448,64,Employed,91965.0,723.0,1,185,No,Electronics,866,Low
C08449,29,Employed,88777.0,694.0,4,594,No,Home/Furniture,418,Low
C08450,54,Employed,,661.0,4,342,No,Electronics,498,Low
C08451,39,Employed,80185.0,693.0,2,289,No,Electronics,614,Low
C08452,19,Employed,49014.0,716.0,1,119,No,Fashion,125,Low
C08453,62,Employed,43138.0,698.0,0,0,No,Fashion,90,Low
C08454,51,Employed,81829.0,640.0,1,176,Yes,Home/Furniture,428,Low
C08455,23,Student,11278.0,643.0,4,1002,Yes,Home/Furniture,461,High
C08456,35,Freelancer,21084.0,618.0,5,665,No,Groceries/Essentials,55,Medium
C08457,53,Unemployed,9742.0,501.0,1,127,Yes,Fashion,205,Medium
C08458,21,Employed,55677.0,,1,199,No,Electronics,392,Low
C08459,20,Employed,82624.0,759.0,2,82,Yes,Electronics,605,Low
C08460,25,Unemployed,16597.0,516.0,2,408,Yes,Electronics,409,Medium
C08461,27,Employed,70991.0,744.0,1,176,No,Fashion,120,Low
C08462,62,Employed,76912.0,668.0,3,615,No,Home/Furniture,487,Low
C08463,32,Student,14128.0,631.0,1,82,No,Home/Furniture,399,Low
C08464,20,Student,17383.0,608.0,1,246,No,Fashion,88,Low
C08465,39,Freelancer,13679.0,635.0,1,110,No,Home/Furniture,569,Low
C08466,37,Employed,68723.0,676.0,3,353,No,Electronics,411,Low
C08467,61,Student,25666.0,576.0,3,420,Yes,Fashion,93,Medium
C08468,25,Employed,67509.0,637.0,2,430,Yes,Groceries/Essentials,55,Low
C08469,38,Student,18021.0,635.0,2,312,Yes,Electronics,367,Low
C08470,34,Unemployed,14258.0,526.0,3,343,No,Electronics,543,Low
C08471,23,Student,12925.0,668.0,1,188,Yes,Electronics,456,Low
C08472,32,Employed,86251.0,657.0,4,767,No,Fashion,95,Low
C08473,25,Student,23283.0,557.0,1,101,No,Travel,991,Low
C08474,21,Student,5000.0,684.0,1,144,No,Fashion,124,Low
C08475,48,Employed,16630.0,703.0,3,108,No,Fashion,86,Low
C08476,43,Unemployed,12275.0,596.0,1,226,No,Groceries/Essentials,39,Low
C08477,22,Student,11155.0,548.0,4,787,Yes,Fashion,87,High
C08478,20,Employed,63446.0,744.0,2,428,No,Fashion,74,Low
C08479,25,Employed,58761.0,748.0,4,798,No,Home/Furniture,290,Low
C08480,37,Student,14686.0,647.0,2,179,No,Electronics,750,Low
C08481,32,Employed,76582.0,732.0,2,401,No,Electronics,676,Low
C08482,63,Employed,93638.0,701.0,2,341,Yes,Home/Furniture,616,Low
C08483,34,Student,16340.0,580.0,1,113,No,Home/Furniture,576,Low
C08484,32,Employed,72138.0,672.0,0,0,No,Fashion,126,Low
C08485,19,Employed,72935.0,768.0,0,0,No,Travel,880,Low
C08486,32,Employed,56036.0,721.0,2,335,No,Fashion,21,Low
C08487,37,Employed,,668.0,3,532,No,Travel,1076,Low
C08488,41,Student,17955.0,597.0,5,394,Yes,Fashion,90,Medium
C08489,21,Student,16841.0,530.0,4,589,Yes,Fashion,179,Medium
C08490,34,Freelancer,12383.0,629.0,1,67,No,Fashion,80,Low
C08491,53,Employed,74009.0,683.0,2,382,No,Electronics,382,Low
C08492,24,Freelancer,51861.0,750.0,3,520,No,Home/Furniture,319,Low
C08493,36,Student,9795.0,699.0,2,305,No,Home/Furniture,495,Low
C08494,54,Employed,61058.0,770.0,3,458,No,Groceries/Essentials,49,Low
C08495,48,Employed,45338.0,705.0,3,430,Yes,Fashion,42,Low
C08496,28,Employed,55878.0,723.0,2,215,No,Fashion,72,Low
C08497,29,Employed,54925.0,682.0,2,244,No,Fashion,124,Low
C08498,27,Employed,97767.0,745.0,0,0,No,Fashion,30,Low
C08499,52,Employed,,684.0,5,797,No,Fashion,68,Low
C08500,20,Freelancer,51644.0,713.0,2,288,Yes,Groceries/Essentials,62,Low
C08501,39,Unemployed,31591.0,612.0,2,93,Yes,Electronics,254,Low
C08502,24,Employed,73773.0,721.0,1,201,No,Fashion,94,Low
C08503,26,Freelancer,54833.0,813.0,2,510,Yes,Groceries/Essentials,36,Low
C08504,48,Student,9823.0,,7,1232,No,Home/Furniture,506,High
C08505,25,Freelancer,38815.0,586.0,1,110,No,Electronics,591,Low
C08506,62,Student,10429.0,700.0,2,358,No,Fashion,122,Low
C08507,18,Employed,82687.0,,5,1028,No,Fashion,145,Low
C08508,25,Freelancer,122052.0,618.0,1,119,No,Groceries/Essentials,57,Low
C08509,19,Employed,122288.0,694.0,3,645,No,Fashion,33,Low
C08510,21,Employed,65278.0,604.0,1,128,Yes,Fashion,62,Low
C08511,33,Employed,89795.0,652.0,2,363,No,Electronics,624,Low
C08512,27,Student,9387.0,569.0,6,1008,Yes,Electronics,601,High
C08513,42,Freelancer,48476.0,708.0,1,130,No,Fashion,91,Low
C08514,39,Unemployed,11505.0,447.0,2,264,Yes,Electronics,547,Medium
C08515,29,Freelancer,58760.0,628.0,1,94,Yes,Fashion,47,Low
C08516,28,Employed,42874.0,803.0,8,1297,No,Electronics,542,Low
C08517,41,Employed,48020.0,719.0,0,0,No,Fashion,94,Low
C08518,46,Student,14281.0,717.0,2,346,No,Fashion,124,Low
C08519,47,Employed,67574.0,715.0,4,640,No,Electronics,515,Low
C08520,42,Employed,37191.0,559.0,2,325,No,Fashion,35,Low
C08521,22,Employed,86326.0,726.0,1,128,No,Fashion,116,Low
C08522,34,Employed,99202.0,720.0,0,0,No,Groceries/Essentials,47,Low
C08523,37,Employed,55175.0,781.0,4,501,No,Home/Furniture,534,Low
C08524,29,Student,15226.0,687.0,1,53,No,Fashion,188,Low
C08525,30,Employed,91765.0,637.0,1,160,No,Travel,903,Low
C08526,40,Employed,47911.0,664.0,3,507,No,Fashion,135,Low
C08527,49,Freelancer,67272.0,644.0,4,462,No,Fashion,45,Low
C08528,30,Employed,80070.0,648.0,4,762,No,Travel,709,Low
C08529,62,Student,17472.0,654.0,5,538,No,Fashion,101,Low
C08530,35,Employed,65753.0,687.0,1,174,No,Fashion,79,Low
C08531,44,Employed,54724.0,676.0,1,131,No,Home/Furniture,465,Low
C08532,43,Employed,58564.0,577.0,1,236,Yes,Electronics,560,Low
C08533,26,Employed,53717.0,675.0,3,559,No,Home/Furniture,348,Low
C08534,29,Employed,42729.0,650.0,5,579,No,Electronics,542,Low
C08535,18,Freelancer,73592.0,614.0,6,1140,No,Electronics,739,Low
C08536,31,Employed,95401.0,646.0,3,216,No,Travel,681,Low
C08537,34,Student,28471.0,648.0,1,55,Yes,Fashion,121,Low
C08538,44,Freelancer,48147.0,747.0,3,467,No,Electronics,337,Low
C08539,25,Employed,93707.0,679.0,1,106,No,Electronics,480,Low
C08540,27,Employed,64252.0,640.0,5,876,Yes,Fashion,78,Low
C08541,19,Freelancer,77882.0,614.0,4,823,Yes,Fashion,156,Low
C08542,18,Employed,57022.0,,2,185,Yes,Electronics,595,Low
C08543,32,Student,19276.0,597.0,0,0,Yes,Electronics,612,Low
C08544,22,Freelancer,68494.0,599.0,1,157,Yes,Home/Furniture,433,Low
C08545,43,Unemployed,8964.0,630.0,6,1026,No,Electronics,668,High
C08546,20,Employed,70549.0,711.0,3,419,Yes,Home/Furniture,229,Low
C08547,39,Employed,96730.0,716.0,3,436,No,Home/Furniture,449,Low
C08548,34,Employed,85176.0,694.0,1,92,No,Fashion,33,Low
C08549,57,Freelancer,21122.0,624.0,2,383,No,Travel,582,Low
C08550,50,Employed,80710.0,657.0,2,594,No,Electronics,531,Low
C08551,55,Employed,54959.0,706.0,1,198,No,Fashion,119,Low
C08552,18,Student,12324.0,607.0,0,0,Yes,Fashion,179,Low
C08553,40,Student,23314.0,751.0,4,696,No,Home/Furniture,408,Low
C08554,22,Freelancer,59237.0,724.0,2,236,No,Home/Furniture,454,Low
C08555,40,Freelancer,75424.0,568.0,1,166,No,Electronics,655,Low
C08556,24,Student,8139.0,640.0,1,176,Yes,Fashion,63,Medium
C08557,24,Student,14662.0,540.0,3,563,No,Fashion,103,Medium
C08558,22,Employed,61959.0,667.0,2,246,No,Electronics,639,Low
C08559,50,Employed,91139.0,775.0,0,0,No,Travel,822,Low
C08560,26,Employed,57336.0,725.0,1,148,No,Home/Furniture,271,Low
C08561,25,Unemployed,15735.0,491.0,4,207,Yes,Electronics,318,Medium
C08562,20,Employed,70507.0,722.0,2,395,No,Travel,728,Low
C08563,42,Student,5000.0,663.0,1,163,Yes,Fashion,70,Low
C08564,46,Employed,80192.0,666.0,2,285,No,Electronics,497,Low
C08565,24,Employed,67558.0,774.0,1,145,No,Electronics,723,Low
C08566,22,Employed,49949.0,654.0,3,407,Yes,Fashion,45,Low
C08567,35,Employed,80512.0,718.0,0,0,No,Fashion,122,Low
C08568,31,Freelancer,27371.0,609.0,0,0,No,Travel,596,Low
C08569,33,Employed,61977.0,695.0,1,173,No,Electronics,431,Low
C08570,63,Unemployed,5488.0,578.0,2,124,No,Fashion,56,Low
C08571,23,Employed,53990.0,733.0,1,206,Yes,Electronics,582,Low
C08572,40,Employed,76568.0,693.0,2,359,No,Travel,850,Low
C08573,18,Freelancer,12840.0,643.0,2,324,Yes,Electronics,460,Medium
C08574,30,Employed,53095.0,693.0,3,404,No,Fashion,63,Low
C08575,22,Employed,109134.0,667.0,3,269,No,Fashion,76,Low
C08576,35,Employed,73877.0,790.0,1,148,No,Fashion,116,Low
C08577,41,Employed,67074.0,663.0,3,316,No,Fashion,92,Low
C08578,49,Employed,38769.0,747.0,5,969,No,Electronics,465,Low
C08579,39,Student,17171.0,648.0,1,108,Yes,Electronics,368,Low
C08580,18,Student,12953.0,611.0,1,14,No,Travel,966,Low
C08581,38,Student,8993.0,614.0,2,344,Yes,Fashion,105,Medium
C08582,33,Employed,60139.0,602.0,1,53,Yes,Travel,887,Low
C08583,25,Freelancer,49023.0,570.0,5,1250,No,Electronics,454,Medium
C08584,20,Employed,76432.0,672.0,3,417,No,Fashion,132,Low
C08585,51,Student,6157.0,546.0,1,171,Yes,Fashion,109,Medium
C08586,51,Freelancer,56473.0,617.0,3,551,Yes,Fashion,85,Low
C08587,35,Employed,83770.0,642.0,1,176,Yes,Fashion,47,Low
C08588,26,Employed,33697.0,710.0,1,102,No,Fashion,97,Low
C08589,24,Employed,76191.0,760.0,9,1615,Yes,Fashion,114,Medium
C08590,18,Student,14358.0,684.0,1,96,Yes,Fashion,144,Low
C08591,26,Student,11074.0,578.0,1,148,No,Fashion,85,Low
C08592,18,Employed,48987.0,721.0,2,164,No,Groceries/Essentials,31,Low
C08593,57,Employed,55781.0,775.0,7,1433,No,Home/Furniture,373,Low
C08594,38,Employed,84302.0,799.0,5,674,No,Electronics,597,Low
C08595,18,Employed,84019.0,665.0,3,621,No,Electronics,355,Low
C08596,24,Employed,65961.0,679.0,2,151,No,Electronics,659,Low
C08597,18,Employed,53335.0,652.0,1,173,No,Fashion,174,Low
C08598,34,Freelancer,54000.0,766.0,8,1617,No,Groceries/Essentials,33,Low
C08599,46,Employed,40072.0,716.0,10,1306,No,Fashion,145,Medium
C08600,19,Employed,75450.0,758.0,3,725,No,Fashion,43,Low
C08601,30,Employed,78647.0,712.0,4,705,No,Electronics,530,Low
C08602,29,Employed,57314.0,647.0,2,259,No,Fashion,96,Low
C08603,21,Employed,59058.0,677.0,2,176,No,Electronics,633,Low
C08604,45,Employed,82802.0,734.0,0,0,No,Travel,682,Low
C08605,19,Employed,64294.0,664.0,2,490,No,Home/Furniture,467,Low
C08606,54,Student,15910.0,567.0,1,182,No,Home/Furniture,459,Low
C08607,52,Employed,93565.0,709.0,1,182,No,Electronics,389,Low
C08608,55,Student,14118.0,808.0,2,333,No,Fashion,142,Low
C08609,21,Unemployed,16542.0,437.0,0,0,Yes,Travel,856,Low
C08610,25,Employed,38306.0,716.0,3,476,No,Home/Furniture,287,Low
C08611,22,Freelancer,56861.0,699.0,2,251,No,Fashion,20,Low
C08612,24,Student,19553.0,634.0,5,804,Yes,Electronics,479,High
C08613,39,Freelancer,98228.0,540.0,2,328,Yes,Fashion,96,Low
C08614,57,Employed,68292.0,722.0,10,1084,No,Fashion,80,Low
C08615,47,Employed,42682.0,695.0,4,666,No,Fashion,98,Low
C08616,55,Student,16555.0,634.0,2,296,No,Fashion,88,Low
C08617,21,Student,15262.0,636.0,3,427,No,Fashion,67,Low
C08618,25,Employed,45511.0,645.0,1,113,Yes,Home/Furniture,447,Low
C08619,19,Freelancer,62215.0,640.0,1,184,No,Fashion,22,Low
C08620,31,Employed,91612.0,729.0,1,175,No,Electronics,308,Low
C08621,29,Employed,36499.0,712.0,1,142,No,Fashion,179,Low
C08622,42,Freelancer,51227.0,686.0,2,261,No,Travel,739,Low
C08623,20,Student,15077.0,611.0,1,137,Yes,Electronics,463,Low
C08624,21,Employed,52052.0,690.0,4,423,No,Groceries/Essentials,29,Low
C08625,28,Employed,73352.0,797.0,1,106,Yes,Fashion,109,Low
